date,ozone,pm25,co
24-12-2012,0.010059,11.7,0.524368
26-12-2012,0.022765,6.616667,0.375971
27-12-2012,0.019971,2.9,0.334324
28-12-2012,0.011756,6,0.309403
29-12-2012,0.009541,11.2375,0.405674
30-12-2012,0.029153,3.7,0.273215
31-12-2012,0.01595,9,0.362889
01-01-2013,0.022953,10.711111,0.344832
02-01-2013,0.020769,5.5,0.342833
03-01-2013,0.014042,13,0.394901
04-01-2013,0.018953,15.5,0.406076
05-01-2013,0.015612,11,0.395486
06-01-2013,0.018729,20.3,0.424938
07-01-2013,0.012459,12.2875,0.40575
08-01-2013,0.00507,19.8,0.471351
09-01-2013,0.008459,26.6,0.69697
10-01-2013,0.012844,6.222222,0.267521
11-01-2013,0.008776,6.3,0.43841
12-01-2013,0.010141,5.7,0.391556
13-01-2013,0.007541,14.411111,0.516118
14-01-2013,0.013718,7.2,0.497236
15-01-2013,0.012612,7.4,0.345361
16-01-2013,0.001906,13.855556,0.47737
17-01-2013,0.016058,10,0.426972
18-01-2013,0.021847,4,0.340458
19-01-2013,0.020271,7.022222,0.350972
20-01-2013,0.027765,5.5,0.290007
21-01-2013,0.015318,7.1,0.36009
22-01-2013,0.025141,7.6,0.377452
23-01-2013,0.015698,7,0.45407
24-01-2013,0.023435,8.6,0.503195
25-01-2013,0.0064,12.377778,0.519305
26-01-2013,0.024577,11.5,0.353431
27-01-2013,0.016623,14,0.328424
28-01-2013,0.004365,26.044444,0.498799
29-01-2013,0.003395,29.2,0.585084
31-01-2013,0.025694,3.9875,0.011402
01-02-2013,0.021353,3.7,0.146215
02-02-2013,0.014106,10.4,0.224854
03-02-2013,0.013553,20.05,0.273861
04-02-2013,0.018812,11,0.251762
05-02-2013,0.00623,20,0.374371
06-02-2013,0.023176,19.3125,0.367139
07-02-2013,0.019177,5.7,0.312618
08-02-2013,0.025212,3.5,0.295451
09-02-2013,0.028506,5.333333,0.294937
10-02-2013,0.011889,11.4,0.44466
12-02-2013,0.015247,9.833333,0.321584
13-02-2013,0.012024,13.4,0.442799
15-02-2013,0.014588,24.533333,0.476104
18-02-2013,0.019223,6.666667,0.400528
20-02-2013,0.023887,6.5,0.338687
21-02-2013,0.022973,6.366667,0.389917
22-02-2013,0.020812,4.7,0.437785
23-02-2013,0.024753,2.9,0.426466
24-02-2013,0.029471,8.214286,0.396445
25-02-2013,0.015529,9.8,0.439236
26-02-2013,0.030493,9.7,0.491495
27-02-2013,0.014471,8.085714,0.374715
01-03-2013,0.023035,6.6,0.361688
02-03-2013,0.024753,4.344444,0.306382
03-03-2013,0.0286,3.7,0.333611
04-03-2013,0.027753,5.2,0.342611
05-03-2013,0.020649,5.488889,0.313701
06-03-2013,0.035835,3.4,0.27859
07-03-2013,0.026259,2.7,0.267229
08-03-2013,0.02743,5.455556,0.323896
09-03-2013,0.024341,6,0.344952
10-03-2013,0.030365,8.3,0.37625
11-03-2013,0.030141,7.05,0.318653
12-03-2013,0.024188,3.9,0.276285
13-03-2013,0.029887,5.7,0.280552
14-03-2013,0.035744,4.085714,0.303306
15-03-2013,0.026541,8.7,0.365125
16-03-2013,0.019694,9.1,0.399035
17-03-2013,0.029271,5.7,0.376396
18-03-2013,0.030871,3.6,0.397153
19-03-2013,0.021834,4.5,0.362238
20-03-2013,0.029506,8.4375,0.27281
21-03-2013,0.031824,8.3,0.296229
22-03-2013,0.027165,5,0.261014
23-03-2013,0.030977,4.333333,0.236771
26-03-2013,0.028612,5.2375,0.306481
27-03-2013,0.035136,3.8,0.237597
28-03-2013,0.027494,4,0.229861
29-03-2013,0.029,4.611111,0.229229
30-03-2013,0.025847,5.4,0.32734
31-03-2013,0.041388,10.7,0.503854
01-04-2013,0.03498,10.033333,0.312993
02-04-2013,0.038283,4,0.237825
03-04-2013,0.038925,4.9,0.250632
04-04-2013,0.029094,7.577778,0.316815
05-04-2013,0.041224,7.6,0.261
06-04-2013,0.035035,3.9,0.229104
07-04-2013,0.032262,5.288889,0.268007
08-04-2013,0.030341,12.3,0.381449
09-04-2013,0.028477,9.1,0.317527
10-04-2013,0.026682,13.133333,0.398319
11-04-2013,0.03021,6.7,0.35025
12-04-2013,0.027309,2.5,0.291956
13-04-2013,0.021897,5.911111,0.444792
14-04-2013,0.034573,5.9,0.36875
15-04-2013,0.026191,3,0.401042
16-04-2013,0.02579,5.766667,0.341563
17-04-2013,0.026758,5.9,0.28841
18-04-2013,0.025082,4.2,0.331306
19-04-2013,0.0224,5.9125,0.337396
20-04-2013,0.037259,3.1,0.322195
21-04-2013,0.0352,3.7,0.378625
22-04-2013,0.030588,5.588889,0.36505
23-04-2013,0.022708,5.4,0.263254
24-04-2013,0.028141,10.2,0.301896
25-04-2013,0.032616,5.388889,0.202674
26-04-2013,0.043612,7.9,0.248952
27-04-2013,0.043576,4.4,0.203965
28-04-2013,0.052141,8.355556,0.308882
29-04-2013,0.035788,7.7,0.253472
30-04-2013,0.036824,5.2,0.218174
01-05-2013,0.024471,5.428571,0.241494
02-05-2013,0.025235,4.5,0.336958
03-05-2013,0.029156,6.1,0.210993
04-05-2013,0.037071,6.955556,0.247319
05-05-2013,0.036941,5.9,0.21184
06-05-2013,0.019565,6.4,0.276632
07-05-2013,0.022682,5.2,0.300173
08-05-2013,0.022,4.2,0.285903
09-05-2013,0.016434,7,0.39741
10-05-2013,0.034271,11.077778,0.441275
11-05-2013,0.024447,12,0.41307
12-05-2013,0.037294,6,0.264007
13-05-2013,0.033318,5.022222,0.247049
14-05-2013,0.032697,3.7,0.242795
15-05-2013,0.034987,9.5,0.339832
16-05-2013,0.034729,11.788889,0.455007
17-05-2013,0.029118,3.2,0.316792
18-05-2013,0.030435,5.1,0.448931
19-05-2013,0.024635,2.988889,0.313111
20-05-2013,0.0188,10.3,0.509112
21-05-2013,0.033144,13.9,0.539993
22-05-2013,0.018482,16.422222,0.51157
23-05-2013,0.018697,6.5,0.444542
24-05-2013,0.012788,2.9,0.336538
25-05-2013,0.028165,1.677778,0.253576
26-05-2013,0.029023,3.2,0.274979
27-05-2013,0.038965,6.2,0.376722
28-05-2013,0.026694,11.8375,0.509694
30-05-2013,0.049647,19.2,0.556111
31-05-2013,0.042694,17.771429,0.529093
01-06-2013,0.035106,12,0.423709
02-06-2013,0.032718,9.8,0.372083
03-06-2013,0.029506,6.6,0.378139
04-06-2013,0.037212,4,0.246173
05-06-2013,0.034365,4,0.267958
06-06-2013,0.035897,6.6875,0.32059
07-06-2013,0.024809,1.5,0.273715
08-06-2013,0.020882,2.8,0.336764
09-06-2013,0.034838,9.8375,0.484292
10-06-2013,0.034956,9.2,0.473854
11-06-2013,0.037033,5.8,0.396134
12-06-2013,0.025965,3.4625,0.350455
13-06-2013,0.037241,4.7,0.415798
14-06-2013,0.026918,4.2,0.338701
15-06-2013,0.033188,10.75,0.400507
16-06-2013,0.041482,12.8,0.498514
17-06-2013,0.036941,12.3,0.46607
18-06-2013,0.030494,11.842857,0.491213
19-06-2013,0.035482,6.7,0.331614
20-06-2013,0.040358,8.3,0.399472
21-06-2013,0.04248,9.385714,0.398818
22-06-2013,0.041365,7.6,0.421285
23-06-2013,0.020388,7.7,0.430347
24-06-2013,0.047541,13.4,0.449234
25-06-2013,0.047071,16.8,0.413852
26-06-2013,0.041111,12.7,0.363404
27-06-2013,0.040235,14.271429,0.419188
28-06-2013,0.039482,10.2,0.360174
29-06-2013,0.035059,9.9,0.369611
30-06-2013,0.025941,11.571429,0.399285
01-07-2013,0.017197,5.4,0.334229
03-07-2013,0.012165,7.5125,0.375963
04-07-2013,0.022106,10.7,0.314139
05-07-2013,0.031647,8.8,0.324132
06-07-2013,0.037894,10.566667,0.34959
09-07-2013,0.051059,17.35,0.434028
11-07-2013,0.034887,10.6,0.382861
12-07-2013,0.030071,8.328571,0.355917
13-07-2013,0.016894,6.7,0.396944
14-07-2013,0.023812,10.5,0.415794
15-07-2013,0.030352,11.828571,0.383118
16-07-2013,0.032957,13.3,0.409227
17-07-2013,0.052871,15.5,0.447076
18-07-2013,0.047372,16.942857,0.429451
19-07-2013,0.057424,27.1,0.423143
20-07-2013,0.042753,19,0.363951
21-07-2013,0.039694,9.2125,0.332097
22-07-2013,0.031541,11.3,0.342939
23-07-2013,0.036929,7.1,0.377203
24-07-2013,0.025565,6.2,0.316104
25-07-2013,0.014642,3.2,0.268201
26-07-2013,0.038988,6.9,0.323014
27-07-2013,0.044529,10.1875,0.363708
28-07-2013,0.034157,7.3,0.364958
29-07-2013,0.043541,7.3,0.342896
30-07-2013,0.029529,7.485714,0.302674
01-08-2013,0.031543,11.9,0.347986
02-08-2013,0.043847,10,0.331208
03-08-2013,0.031765,12.5,0.356604
04-08-2013,0.025082,5.2,0.268576
05-08-2013,0.025717,4.511111,0.253875
06-08-2013,0.049127,5.9,0.327134
07-08-2013,0.036947,4.8,0.257539
08-08-2013,0.023353,9.025,0.285173
09-08-2013,0.030882,10,0.321091
10-08-2013,0.03,8.5,0.27459
11-08-2013,0.034565,5.522222,0.269375
12-08-2013,0.03273,5.6,0.374847
13-08-2013,0.034765,14.6,0.390671
14-08-2013,0.020306,5.488889,0.193229
16-08-2013,0.039494,10.2,0.314222
17-08-2013,0.044812,11.088889,0.307667
18-08-2013,0.038506,13.3,0.384056
19-08-2013,0.032548,12.7,0.342694
20-08-2013,0.033472,13.822222,0.381475
21-08-2013,0.046353,18.3,0.410778
22-08-2013,0.020835,11.6,0.366826
23-08-2013,0.024847,9.433333,0.253132
24-08-2013,0.026118,5,0.22884
25-08-2013,0.039859,7.8,0.353223
26-08-2013,0.041788,12.033333,0.333861
27-08-2013,0.031341,9.1,0.359742
28-08-2013,0.028589,14,0.556021
29-08-2013,0.035387,10.577778,0.369854
30-08-2013,0.039765,11,0.368882
31-08-2013,0.032929,11.7,0.390923
01-09-2013,0.029812,12.355556,0.368
02-09-2013,0.025953,14.5,0.422917
03-09-2013,0.025118,8.6,0.375405
04-09-2013,0.034463,6.122222,0.214298
05-09-2013,0.0273,6,0.215673
06-09-2013,0.029106,3.9,0.174174
07-09-2013,0.038518,7.255556,0.257403
08-09-2013,0.027682,7.9,0.246264
09-09-2013,0.026623,1.1,0.182174
10-09-2013,0.036719,14.888889,0.319973
11-09-2013,0.042612,24.3,0.4315
12-09-2013,0.032847,17.6,0.374007
13-09-2013,0.017212,4.566667,0.216778
14-09-2013,0.016024,1.7,0.169847
15-09-2013,0.027836,4.5,0.211521
16-09-2013,0.02533,6.033333,0.226965
17-09-2013,0.020376,2.5,0.169117
18-09-2013,0.026835,4.7,0.250222
19-09-2013,0.03009,9.355556,0.271979
20-09-2013,0.040506,9.1,0.251809
21-09-2013,0.031294,4.2,0.176819
22-09-2013,0.019459,3.122222,0.109472
23-09-2013,0.018435,2.2,0.106382
24-09-2013,0.021341,3.7,0.147534
25-09-2013,0.015988,5.611111,0.23266
26-09-2013,0.014951,5,0.286213
27-09-2013,0.015941,4.2,0.199555
28-09-2013,0.019906,4.822222,0.16859
01-10-2013,0.027741,12.0125,0.314132
02-10-2013,0.031659,10.1,0.343523
03-10-2013,0.023878,11.2,0.323132
04-10-2013,0.027,20.111111,0.441465
05-10-2013,0.03592,14.4,0.331874
06-10-2013,0.035094,14.3,0.251979
07-10-2013,0.019741,6.955556,0.207771
08-10-2013,0.019859,3.1,0.200528
09-10-2013,0.023976,3.7,0.213075
10-10-2013,0.018247,4.988889,0.21725
11-10-2013,0.024576,4.7,0.215569
12-10-2013,0.030623,6.9,0.1735
13-10-2013,0.028141,6.075,0.155847
14-10-2013,0.018012,5.2,0.234333
15-10-2013,0.023012,6.3,0.396111
16-10-2013,0.017624,6.55,0.310243
17-10-2013,0.021916,8.8,0.243363
18-10-2013,0.020106,4.4,0.16681
19-10-2013,0.027941,9.775,0.3315
20-10-2013,0.023838,5,0.137698
21-10-2013,0.032351,7,0.213211
22-10-2013,0.016482,7.5375,0.230048
23-10-2013,0.018565,4.9,0.207121
24-10-2013,0.018212,3.7,0.145306
25-10-2013,0.012521,4.975,0.162639
26-10-2013,0.025341,6,0.184798
27-10-2013,0.01733,5.3,0.144757
28-10-2013,0.015282,7.3,0.242243
31-10-2013,0.028247,17.4625,0.444056
01-11-2013,0.018168,5.6,0.157964
02-11-2013,0.02193,6.9,0.20625
03-11-2013,0.0194,4.133333,0.09232
04-11-2013,0.014518,3.4,0.144535
05-11-2013,0.019435,4.8,0.235021
06-11-2013,0.023682,5.188889,0.301147
07-11-2013,0.01607,4.1,0.221185
08-11-2013,0.019899,3.3,0.266175
09-11-2013,0.022682,5.2,0.301528
10-11-2013,0.026553,7.1,0.3165
11-11-2013,0.018953,3.2,0.291556
12-11-2013,0.019029,3.9,0.309875
13-11-2013,0.015667,2.9,0.345259
14-11-2013,0.008204,8.6,0.357748
15-11-2013,0.003872,18.4,0.493389
16-11-2013,0.011691,25.7,0.476896
17-11-2013,0.011853,14.4,0.493548
18-11-2013,0.025322,3.911111,0.209368
19-11-2013,0.027368,3.1,0.133169
20-11-2013,0.009415,3.8,0.219265
21-11-2013,0.017867,6.225,0.312896
22-11-2013,0.00722,9.7,0.311757
23-11-2013,0.025323,3.7,0.189521
24-11-2013,0.025897,2.755556,0.215465
25-11-2013,0.012661,6.3,0.311507
27-11-2013,0.014706,3.433333,0.241896
28-11-2013,0.020368,3.2,0.197823
29-11-2013,0.016427,7.7,0.243052
30-11-2013,0.012706,6.755556,0.211792
01-12-2013,0.006961,16.5,0.457719
02-12-2013,0.001397,25,0.636948
03-12-2013,0.003029,30.7125,0.697667
04-12-2013,0.00147,30,0.555064
05-12-2013,0.002464,20.8,0.587958
06-12-2013,0.011809,7.955556,0.329076
07-12-2013,0.02,5.8,0.250542
08-12-2013,0.016177,7.1,0.268167
09-12-2013,0.002838,9.922222,0.404465
10-12-2013,0.012274,12.9,0.415353
11-12-2013,0.013896,12.2,0.297063
12-12-2013,0.016156,7.5875,0.267275
13-12-2013,0.009118,12.4,0.348041
14-12-2013,0.015691,7.7,0.323354
15-12-2013,0.014441,7.888889,0.296958
16-12-2013,0.012721,9.7,0.280364
17-12-2013,0.004206,13.2,0.369321
18-12-2013,0.009353,15.6625,0.386993
19-12-2013,0.002691,17.2,0.517443
20-12-2013,0.003881,13.9,0.826521
21-12-2013,0.008882,15.8875,0.500944
22-12-2013,0.013412,5.3,0.25525
23-12-2013,0.00853,6.4,0.350118
24-12-2013,0.022162,5.3,0.239304
25-12-2013,0.013132,5.3,0.286014
26-12-2013,0.008353,12.5,0.445074
27-12-2013,0.007712,11.411111,0.316449
28-12-2013,0.011162,9.8,0.460927
29-12-2013,0.014897,8.8,0.478146
30-12-2013,0.019265,6.275,0.373427
31-12-2013,0.012,6.7,0.333051
01-01-2014,0.009059,14,0.397226
02-01-2014,0.017503,12.433333,0.397302
03-01-2014,0.021456,6.8,0.332136
04-01-2014,0.00699,11.3,0.469052
05-01-2014,0.005926,24.1875,0.71149
07-01-2014,0.017015,7.2,0.331989
08-01-2014,0.007163,13.0375,0.42951
09-01-2014,0.005456,18.4,0.487054
10-01-2014,0.000927,23.7,0.785375
11-01-2014,0.012647,9.1125,0.432083
12-01-2014,0.01403,4.7,0.19316
13-01-2014,0.010097,10.7,0.422272
14-01-2014,0.002015,9.5125,0.470961
15-01-2014,0.00375,19.4,0.598945
16-01-2014,0.004768,12,0.401715
17-01-2014,0.00547,16.556087,0.489241
18-01-2014,0.013632,13.805556,0.46391
19-01-2014,0.012529,12.333333,0.288424
20-01-2014,0.016486,9.279167,0.344007
21-01-2014,0.021515,4.273611,0.269438
22-01-2014,0.02049,4.781944,0.382778
23-01-2014,0.017118,12.83287,0.339399
24-01-2014,0.016378,8.120834,0.318373
25-01-2014,0.012897,9.620833,0.321236
26-01-2014,0.015544,7.105217,0.302257
27-01-2014,0.022632,8.479167,0.483882
28-01-2014,0.013956,7.1375,0.362171
29-01-2014,0.013279,12.420313,0.399451
30-01-2014,0.007647,15.188889,0.475483
31-01-2014,0.0037,19.930556,0.538102
01-02-2014,0.005779,25.648148,0.792201
02-02-2014,0.009485,24.1625,0.805792
03-02-2014,0.01225,9.629167,0.476431
04-02-2014,0.009073,15.386574,0.534583
05-02-2014,0.013,8.770833,0.438899
06-02-2014,0.015496,11.120833,0.407636
07-02-2014,0.018148,16.087917,0.277531
08-02-2014,0.012779,10.338889,0.289843
09-02-2014,0.011471,13.181944,0.340834
10-02-2014,0.025662,18.055,0.306958
11-02-2014,0.021201,10.644444,0.326338
12-02-2014,0.013495,7.370833,0.265646
13-02-2014,0.022647,6.868398,0.23974
14-02-2014,0.016922,11.801389,0.324709
15-02-2014,0.027372,19.780952,0.532636
16-02-2014,0.029902,8.260185,0.230885
17-02-2014,0.015843,6.0625,0.349823
18-02-2014,0.01147,13.666667,0.368542
19-02-2014,0.012355,26.464015,0.697773
20-02-2014,0.012734,15.073611,0.39275
21-02-2014,0.005706,9.451389,0.427042
22-02-2014,0.019902,8.636667,0.421901
23-02-2014,0.029039,7.079167,0.343326
24-02-2014,0.033078,3.843478,0.206986
25-02-2014,0.023726,9.984848,0.284278
26-02-2014,0.023394,10.226389,0.309076
27-02-2014,0.028745,8.306944,0.245875
28-02-2014,0.017416,7.586458,0.236958
01-03-2014,0.014153,10.533334,0.379639
02-03-2014,0.022871,18.227084,0.35525
03-03-2014,0.02093,6.481019,0.269125
04-03-2014,0.005765,11.6,0.358188
05-03-2014,0.021099,15.139584,0.419355
06-03-2014,0.023294,8.28,0.24085
07-03-2014,0.013872,6.439583,0.314535
08-03-2014,0.036894,13.266666,0.359333
09-03-2014,0.035847,11.903409,0.25666
10-03-2014,0.017565,16.069167,0.331389
11-03-2014,0.023745,14.646818,0.380266
12-03-2014,0.025365,20.955556,0.489861
13-03-2014,0.029349,3.290833,0.242389
14-03-2014,0.021686,6.295909,0.337028
15-03-2014,0.036424,6.382639,0.275776
16-03-2014,0.031823,3.4775,0.275
17-03-2014,0.016377,3.987138,0.334361
18-03-2014,0.027678,7.405833,0.346032
19-03-2014,0.020604,4.910761,0.321448
20-03-2014,0.033048,7.54,0.33673
21-03-2014,0.029542,6.241667,0.263771
22-03-2014,0.038376,8.419167,0.305194
23-03-2014,0.030812,5.578333,0.259049
24-03-2014,0.026141,4.215151,0.357931
25-03-2014,0.030882,7.054167,0.374837
26-03-2014,0.034012,5.551667,0.343539
27-03-2014,0.027766,9.26875,0.368187
28-03-2014,0.012769,10.190357,0.52777
29-03-2014,0.020847,7.247355,0.432326
30-03-2014,0.027639,2.91392,0.344201
31-03-2014,0.032552,3.2625,0.334111
01-04-2014,0.020839,5.371667,0.285664
02-04-2014,0.006949,13.427083,0.487236
03-04-2014,0.023182,16.206667,0.486397
04-04-2014,0.026329,7.535616,0.275993
05-04-2014,0.032706,5.432692,0.264549
06-04-2014,0.028071,5.3425,0.230507
07-04-2014,0.030365,18.643333,0.410174
08-04-2014,0.032459,6.358654,0.415848
09-04-2014,0.036372,4.788333,0.21846
10-04-2014,0.038612,6.083333,0.245341
11-04-2014,0.034953,10.695513,0.265812
12-04-2014,0.038329,6.361667,0.202208
13-04-2014,0.036,10.7525,0.240917
14-04-2014,0.029225,7.401399,0.232552
15-04-2014,0.027766,2.505556,0.274508
16-04-2014,0.032353,4.07249,0.329636
17-04-2014,0.034071,5.92468,0.280924
18-04-2014,0.023776,7.101667,0.324055
19-04-2014,0.041953,7.444167,0.352389
20-04-2014,0.034915,6.030769,0.249396
21-04-2014,0.026106,7.151667,0.382931
22-04-2014,0.032365,10.765,0.405185
23-04-2014,0.033247,4.485069,0.284537
24-04-2014,0.038971,3.429094,0.259996
25-04-2014,0.034365,3.499012,0.294549
26-04-2014,0.033341,6.755797,0.317063
27-04-2014,0.027871,2.183768,0.272014
28-04-2014,0.032423,4.160476,0.32515
29-04-2014,0.031459,4.152885,0.267465
30-04-2014,0.025447,3.382045,0.313508
01-05-2014,0.028188,7.457174,0.465632
02-05-2014,0.033671,7.236458,0.322562
03-05-2014,0.032553,7.601667,0.354319
04-05-2014,0.036447,3.770833,0.291639
05-05-2014,0.033941,3.391319,0.247819
06-05-2014,0.032365,3.054167,0.276531
07-05-2014,0.028565,4.203333,0.275442
08-05-2014,0.028482,12.251603,0.315188
09-05-2014,0.023071,8.926232,0.359725
10-05-2014,0.035094,11.938333,0.341271
11-05-2014,0.036,6.314103,0.263632
12-05-2014,0.024047,13.386944,0.495569
13-05-2014,0.02532,7.564583,0.333114
14-05-2014,0.018788,6.478526,0.270727
15-05-2014,0.025318,7.52192,0.322059
16-05-2014,0.019513,5.727573,0.250656
17-05-2014,0.039694,5.803846,0.21816
18-05-2014,0.038835,3.841667,0.185292
19-05-2014,0.041917,5.568804,0.210277
20-05-2014,0.043424,7.277336,0.241757
21-05-2014,0.038997,11.052083,0.311124
22-05-2014,0.03553,16.670909,0.37141
23-05-2014,0.027912,10.403428,0.315895
24-05-2014,0.019141,5.550833,0.283191
25-05-2014,0.027859,7.679167,0.363945
26-05-2014,0.051353,11.145833,0.372146
27-05-2014,0.046463,14.71,0.365278
28-05-2014,0.018741,4.179891,0.232544
29-05-2014,0.028576,4.792903,0.193979
30-05-2014,0.033646,7.316667,0.255388
31-05-2014,0.032541,3.848333,0.209035
01-06-2014,0.038567,6.193269,0.227555
02-06-2014,0.040117,8.2475,0.28412
03-06-2014,0.036588,14.874048,0.390229
04-06-2014,0.037699,16.441026,0.393925
05-06-2014,0.0318,8.241833,0.303118
06-06-2014,0.012914,3.781667,0.206598
07-06-2014,0.033847,5.564423,0.260736
08-06-2014,0.04493,8.841667,0.327271
09-06-2014,0.024106,9.061667,0.296972
10-06-2014,0.024765,11.921433,0.324896
11-06-2014,0.028824,6.154746,0.225187
12-06-2014,0.01774,6.524601,0.252799
13-06-2014,0.021337,5.854724,0.303347
14-06-2014,0.023365,6.894167,0.247165
15-06-2014,0.017623,5.170833,0.198493
16-06-2014,0.035183,7.541987,0.303313
17-06-2014,0.05473,19.979167,0.408032
18-06-2014,0.035329,10.200833,0.309979
19-06-2014,0.025045,8.499038,0.321092
20-06-2014,0.029141,4.231667,0.219167
21-06-2014,0.034377,3.956449,0.21425
22-06-2014,0.042035,7.635577,0.311597
23-06-2014,0.036765,5.785833,0.286486
24-06-2014,0.030363,4.5175,0.243398
25-06-2014,0.025467,7.30377,0.287689
26-06-2014,0.030824,4.683333,0.269948
27-06-2014,0.036165,5.350833,0.233659
28-06-2014,0.044612,7.688782,0.25234
29-06-2014,0.032365,5.135833,0.249417
30-06-2014,0.028725,4.530833,0.253679
01-07-2014,0.033294,8.462847,0.28061
02-07-2014,0.029388,9.3025,0.322931
03-07-2014,0.0348,12.5425,0.362882
04-07-2014,0.025341,6.751736,0.216757
05-07-2014,0.025929,4.483333,0.122243
06-07-2014,0.045753,8.0975,0.209354
07-07-2014,0.057529,14.320139,0.269472
08-07-2014,0.046882,16.39,0.308042
09-07-2014,0.039038,7.637405,0.283475
10-07-2014,0.038506,9.301709,0.268871
11-07-2014,0.039494,7.72,0.271396
12-07-2014,0.041518,10.370833,0.311389
13-07-2014,0.033635,8.651042,0.24284
14-07-2014,0.028948,9.889167,0.338826
15-07-2014,0.029504,10.188333,0.329432
16-07-2014,0.033683,7.814103,0.257831
17-07-2014,0.03204,5.521667,0.22492
18-07-2014,0.038322,5.845,0.217062
19-07-2014,0.033965,8.716346,0.331993
20-07-2014,0.031906,5.729167,0.200688
21-07-2014,0.053435,9.384891,0.304229
22-07-2014,0.045412,11.155128,0.299379
23-07-2014,0.034388,9.995833,0.289679
24-07-2014,0.025788,5.248333,0.201944
25-07-2014,0.039435,6.855128,0.180903
26-07-2014,0.0392,9.376667,0.257643
27-07-2014,0.041391,12.354167,0.274562
28-07-2014,0.036082,4.859323,0.214028
29-07-2014,0.015314,3.098333,0.174256
30-07-2014,0.03087,4.793333,0.234115
31-07-2014,0.040733,13.627244,0.311417
01-08-2014,0.039141,14.6025,0.315937
02-08-2014,0.042071,9.421667,0.260778
03-08-2014,0.038764,11.184936,0.284924
04-08-2014,0.033376,8.721667,0.319556
05-08-2014,0.049603,10.28,0.349678
06-08-2014,0.029456,9.826603,0.269837
07-08-2014,0.0252,7.463333,0.229232
08-08-2014,0.021882,5.855,0.236722
09-08-2014,0.031529,7.549653,0.280771
10-08-2014,0.037459,9.12,0.333667
11-08-2014,0.034823,9.159167,0.337919
12-08-2014,0.029257,4.344792,0.211379
13-08-2014,0.029665,3.478504,0.236431
14-08-2014,0.033682,4.674242,0.189208
15-08-2014,0.022012,4.171875,0.177271
16-08-2014,0.049565,7.393333,0.250611
17-08-2014,0.0272,9.601667,0.261396
18-08-2014,0.023965,4.85,0.193563
19-08-2014,0.035716,5.610833,0.236993
20-08-2014,0.044135,6.172917,0.282454
21-08-2014,0.035436,6.667949,0.23272
22-08-2014,0.025499,4.460833,0.218715
23-08-2014,0.019279,3.415,0.138958
24-08-2014,0.020677,5.216667,0.143792
25-08-2014,0.024044,9.1975,0.275199
26-08-2014,0.028133,11.152197,0.388371
27-08-2014,0.053849,12.590385,0.313833
28-08-2014,0.024758,6.235,0.189785
29-08-2014,0.027647,3.13,0.158833
30-08-2014,0.034647,4.859936,0.229594
31-08-2014,0.027847,9.568333,0.272715
01-09-2014,0.028365,9.339167,0.268285
02-09-2014,0.044718,12.640064,0.273249
03-09-2014,0.029577,4.655833,0.181835
04-09-2014,0.048388,7.209167,0.291514
05-09-2014,0.027318,10.147756,0.261257
06-09-2014,0.037671,12.124094,0.25775
07-09-2014,0.027671,2.978333,0.15234
08-09-2014,0.024859,4.808013,0.168993
09-09-2014,0.023271,2.829239,0.150334
10-09-2014,0.030768,4.6075,0.14838
11-09-2014,0.029449,7.082692,0.203528
12-09-2014,0.026847,1.457645,0.113132
13-09-2014,0.019059,2.782424,0.141451
14-09-2014,0.020682,3.121795,0.123125
15-09-2014,0.030529,3.6525,0.143738
16-09-2014,0.020835,7.189167,0.270124
17-09-2014,0.028698,5.609295,0.236139
18-09-2014,0.028943,8.2175,0.304438
19-09-2014,0.028184,6.088542,0.161
20-09-2014,0.030694,8.204924,0.219493
21-09-2014,0.016094,10.905833,0.373334
22-09-2014,0.01983,2.4975,0.163689
23-09-2014,0.013035,5.976736,0.225974
24-09-2014,0.025941,5.379091,0.283418
25-09-2014,0.013718,3.166304,0.169736
26-09-2014,0.021035,7.056944,0.23275
27-09-2014,0.025212,8.501667,0.374271
28-09-2014,0.035941,15.282292,0.54066
29-09-2014,0.011523,16.339087,0.494435
30-09-2014,0.015365,9.6525,0.317835
01-10-2014,0.012022,2.808333,0.222597
02-10-2014,0.013718,3.015705,0.189736
03-10-2014,0.027094,4.8,0.194904
04-10-2014,0.023047,4.4325,0.163917
05-10-2014,0.014859,5.076923,0.125584
06-10-2014,0.034141,6.644674,0.338014
07-10-2014,0.035758,6.229167,0.214102
08-10-2014,0.032986,5.286859,0.173139
09-10-2014,0.0294,4.615,0.162285
10-10-2014,0.013271,4.703333,0.233967
11-10-2014,0.011671,6.467949,0.317576
12-10-2014,0.020659,4.281667,0.282937
13-10-2014,0.023212,6.266667,0.461542
14-10-2014,0.027786,4.197115,0.29696
15-10-2014,0.029103,4.385833,0.20881
16-10-2014,0.021283,4.66,0.246918
17-10-2014,0.026235,8.342308,0.265669
18-10-2014,0.016918,4.660833,0.226139
19-10-2014,0.023082,0.386667,0.123458
20-10-2014,0.021667,5.592308,0.282548
21-10-2014,0.021259,6.244792,0.347237
22-10-2014,0.018635,2.2475,0.22375
23-10-2014,0.010871,1.636111,0.211897
24-10-2014,0.016153,2.741196,0.296528
25-10-2014,0.035988,9.015833,0.287743
26-10-2014,0.024341,4.558635,0.194611
27-10-2014,0.014576,3.8575,0.271431
28-10-2014,0.017457,12.108333,0.526573
29-10-2014,0.015541,11.763119,0.392889
